,err_angle,err_dist,err_predict,grad,y
2860,0.138418365864,0.0094792325423,0.00725159881188,0.0322422875589,0
2861,0.0497677556724,0.00122108132427,0.00924112294873,0.00415333783765,0
2862,0.0494948166219,0.000303965267575,0.00619920033276,0.00103389546794,0
2863,0.0491572113952,0.000303352861078,0.00458744539114,0.00103181245265,0
2864,0.0495883517176,0.000902530847177,0.00301170111565,0.00306983281353,0
2865,0.134993281552,0.0,0.0071653510122,0.0,0
2866,0.0,0.0,0.0,0.0,0
2867,0.0,0.0,0.0,0.0,0
2868,0.0,0.0,0.0,0.0,0
2869,0.0,0.0,0.0,0.0,0
2870,0.0,0.0,0.0,0.0,0
2871,0.0,0.0,0.0,0.0,0
2872,0.0,0.0,0.0,0.0,0
2873,0.0,0.0,0.0,0.0,0
2874,0.0,0.0,0.0,0.0,0
2875,0.0,0.0,0.0,0.0,0
2876,0.0,0.0,0.0,0.0,0
2877,0.086866802454,0.0119761628892,0.0119761628892,0.0407352479224,0
2878,0.0355734874644,0.00274057377869,0.0212036639047,0.00932167951936,0
2879,0.0352991684486,0.00122501991176,0.00495963456553,0.00416673439375,0
2880,0.036124035977,0.00122965069826,0.00522292238393,0.00418248536822,0
2881,0.0360670204638,0.000615023188251,0.00517930687361,0.00209191560629,0
2882,0.036524117082,0.000614286483343,0.0051139903346,0.00208940980729,0
2883,0.0375952628539,0.00122484894747,0.00449898648455,0.00416615288256,0
2884,0.0385043019291,0.000606822470192,0.00904423167765,0.00206402200746,0
2885,0.0393214493036,0.000901856216501,0.00659087733313,0.00306753815136,0
2886,0.0401223327374,0.00089310886986,0.00530993599483,0.00303778527163,0
2887,0.124431604598,0.0,0.0041706301218,0.0,0
2888,0.0858214254301,0.00233000809765,0.00233000809765,0.00792519761107,0
2889,0.0368376304549,0.000570356492225,0.0124812061579,0.00193998806879,0
2890,0.123019850667,0.0,0.00274170388128,0.0,0
2891,0.0,0.0,0.0,0.0,0
2892,0.0876156865243,0.00559842572413,0.00559842572413,0.0190422643678,0
2893,0.120263986437,0.0,0.00723313070416,0.0,0
2894,0.0863780045727,0.00479435605534,0.00479435605534,0.0163073335216,0
2895,0.0333114375118,0.00100609727751,0.0050128045995,0.00342209958337,0
2896,0.0323337828764,0.000499623924338,0.00472633640815,0.00169940110319,0
2897,0.0316767022887,0.000247826103925,0.00525948195778,0.000842945931719,0
2898,0.030820152866,0.000246843845651,0.00483877054524,0.000839604917179,0
2899,0.288798162116,0.048545279114,0.050062678213,0.165119996987,0
2900,0.0576415835374,0.00247773947756,0.114093631494,0.00842768529783,0
2901,0.0570705224598,0.000460727124943,0.0041639078536,0.00156709906443,0
2902,0.112379227921,0.0,0.00439502704411,0.0,0
2903,0.0,0.0,0.0,0.0,0
2904,0.0,0.0,0.0,0.0,0
2905,0.0,0.0,0.0,0.0,0
2906,0.0,0.0,0.0,0.0,0
2907,0.0,0.0,0.0,0.0,0
2908,0.0,0.0,0.0,0.0,0
2909,0.0,0.0,0.0,0.0,0
2910,0.05160636647,0.008710070916,0.008710070916,0.029626091551,0
2911,0.0728546808041,0.00169667051729,0.0241411939058,0.00577098815403,0
2912,0.0691051460288,0.00103724397059,0.00310374571381,0.0035280407163,0
2913,0.066146406909,0.000817067536169,0.0040163343254,0.00277914127949,0
2914,0.0655685046822,0.000407203868802,0.00328268809107,0.00138504717279,0
2915,0.065091857076,0.000611674486067,0.00574930715658,0.00208052546281,0
2916,0.0617539004316,0.00207116249046,0.0016824664115,0.00704477037572,0
2917,0.0620031855304,0.0025166787916,0.00194674642955,0.00856013194421,0
2918,0.0665401711277,0.000209183328069,0.00418264371487,0.0007115079186,0
2919,0.10072503011,0.0,0.00132435819806,0.0,0
2920,0.0,0.0,0.0,0.0,0
2921,0.0258036378911,0.00377625323726,0.00377625323726,0.0128443987662,0
2922,0.083875314927,0.000824908159045,0.0050758507028,0.00280581006478,0
2923,0.0877619503589,0.000826504619024,0.00265215363661,0.00281124020076,0
2924,0.0892858681431,0.000411044967069,0.00434674377673,0.00139811213289,0
2925,0.0902307805793,0.000823478758703,0.00537375966866,0.00280094815885,0
2926,0.0900259491505,0.000416237068012,0.00343011291401,0.00141577234018,0
